id,date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_basement,yr_built,year_renovated,zipcode,latitude,longitude
1450100390,16/03/2015,208000,3,1,920,7314,1,3,0,1960,0,98002,47.2892,-122.22
2473250400,24/09/2014,325000,4,2,1780,10622,1,4,880,1976,0,98058,47.4573,-122.158
1420700030,22/09/2014,597157,7,4,2690,10880,1,4,0,1960,0,98033,47.6787,-122.168
3630110340,07/01/2015,728725,4,2,3010,3120,2,3,0,2006,0,98029,47.5539,-121.996
1313000240,18/08/2014,708000,5,2,3180,10800,1,3,1270,1968,0,98052,47.6354,-122.103
1441600160,23/07/2014,1300000,4,3,4120,14021,2,3,0,2005,0,98075,47.5985,-122.026
8807600140,24/04/2015,405000,3,1,1280,11625,1,4,0,1977,0,98053,47.6827,-122.059
8928100125,28/10/2014,550000,4,2,1690,6090,1,3,290,1945,0,98115,47.6814,-122.269
7853302180,09/04/2015,451000,4,2,2320,5375,2,3,0,2006,0,98065,47.5415,-121.883
9325200160,19/06/2014,540500,5,3,3090,7415,2,3,0,2014,0,98166,47.435,-122.329
98001000,07/10/2014,1025000,5,3,5050,16500,2,3,0,2001,0,98075,47.5863,-121.967
3306200240,25/11/2014,218000,4,1,1640,10455,1,3,690,1963,0,98023,47.2974,-122.366
7436500060,20/10/2014,562000,4,2,2170,7007,1,3,630,1974,0,98033,47.672,-122.169
1022059032,12/08/2014,401500,4,2,3140,94525,2,4,860,1977,0,98042,47.4155,-122.163
1523049083,12/11/2014,196700,2,1,1090,9994,1,3,0,1954,0,98168,47.4761,-122.287
9346920070,22/08/2014,583000,3,1,1930,10183,1,4,450,1975,0,98006,47.5624,-122.135
5709200030,04/12/2014,309900,5,2,2100,17825,1,4,700,1974,0,98092,47.3094,-122.191
5104470070,16/10/2014,485000,4,3,3110,18843,2,3,0,1995,0,98058,47.4619,-122.154
3330500075,24/04/2015,465000,3,1,930,3348,1,4,0,1926,0,98118,47.5532,-122.277
200800200,12/08/2014,595000,4,2,2050,8372,2,4,0,1984,0,98052,47.7234,-122.107
1432400570,18/07/2014,254000,3,1,1160,7560,1,4,0,1958,0,98058,47.45,-122.179
1552510160,30/10/2014,488500,3,2,1820,9490,2,3,0,1994,0,98011,47.7481,-122.178
2473460860,27/10/2014,260000,4,2,2110,8990,2,3,0,1977,0,98058,47.4457,-122.127
7812800681,02/01/2015,166000,2,1,870,8487,1,4,0,1944,0,98178,47.4955,-122.239
579000550,07/11/2014,440000,2,1,1080,6760,1,3,0,1923,0,98117,47.7008,-122.386
2916200138,02/02/2015,375000,3,2,1260,7560,2,5,0,1943,0,98133,47.7225,-122.351
6821100125,25/02/2015,529500,2,1,900,4800,1,4,120,1944,0,98199,47.6575,-122.4
1529300135,14/10/2014,338000,2,1,750,6439,1,4,0,1934,0,98103,47.6995,-122.354
4124000320,16/03/2015,335620,3,2,1800,15903,1,3,460,1986,0,98038,47.3813,-122.043
1775910370,05/02/2015,464000,4,2,2220,15232,1,3,530,1978,0,98072,47.7449,-122.103
4365200505,03/10/2014,354000,2,1,1390,7740,1,4,0,1925,0,98126,47.5232,-122.371
7960100030,14/08/2014,601000,4,3,2160,3600,2,3,500,1998,0,98122,47.6103,-122.297
9264900350,24/04/2015,285000,3,2,1840,9040,1,3,470,1979,0,98023,47.3144,-122.339
955000060,30/09/2014,462500,2,2,1690,4200,2,3,0,1906,0,98112,47.621,-122.303
5205000160,11/07/2014,350000,4,2,2650,10459,2,4,0,1989,0,98003,47.2739,-122.293
6145600955,24/12/2014,329000,4,1,1120,3844,1,3,0,1972,0,98133,47.7038,-122.352
2472950350,11/04/2015,312500,4,2,2500,11983,1,3,1180,1984,2008,98058,47.4292,-122.148
9475710060,13/06/2014,370000,4,2,2220,5338,2,3,0,2001,0,98059,47.4887,-122.15
1112700060,11/03/2015,399900,3,1,1260,12750,1,3,0,1979,0,98034,47.7289,-122.233
66000140,20/11/2014,398000,3,1,1480,6550,1,4,0,1925,0,98126,47.5498,-122.381
1021000060,04/03/2015,550500,2,1,930,7400,1,4,100,1909,0,98116,47.5691,-122.408
4154304740,24/02/2015,709000,3,2,2780,7200,1,4,910,1913,0,98118,47.5632,-122.27
7972604215,12/12/2014,402000,5,2,2770,7620,1,3,1070,1965,0,98106,47.5188,-122.348
7979900126,26/06/2014,450000,3,1,1530,23660,1,3,0,1952,0,98155,47.7467,-122.295
2821100125,20/11/2014,524000,3,2,2140,6720,1,3,700,1961,0,98117,47.6949,-122.396
2323089065,17/12/2014,800000,4,2,4600,322188,1,3,2200,1989,0,98045,47.4626,-121.739
6623400187,23/09/2014,185000,4,1,1760,8906,1,3,530,1966,0,98055,47.4288,-122.198
6623400187,20/02/2015,365000,4,1,1760,8906,1,3,530,1966,0,98055,47.4288,-122.198
325049234,09/09/2014,925000,4,2,3110,11422,2,3,0,1989,0,98115,47.6833,-122.271
8016300240,02/04/2015,714000,3,1,2260,11781,1,4,740,1968,0,98008,47.5982,-122.128
7955040160,16/10/2014,495000,3,2,1460,9759,1,5,0,1972,0,98052,47.6644,-122.144
6414600232,20/04/2015,535000,3,2,2050,6648,1,3,820,1990,0,98133,47.7258,-122.332
1824059070,24/10/2014,880000,4,2,2340,10800,1,3,0,1953,2007,98040,47.5715,-122.225
6031400013,16/06/2014,150000,3,1,1230,8056,1,4,0,1949,0,98168,47.4878,-122.314
9557300570,27/03/2015,554500,3,2,1880,6565,1,4,460,1972,0,98008,47.6396,-122.113
4443800960,08/04/2015,520000,3,1,1280,3880,1,5,0,1916,0,98117,47.6871,-122.391
7203220310,22/08/2014,839990,4,2,3660,5637,2,3,0,2014,0,98053,47.6845,-122.017
7202330030,22/08/2014,500000,3,2,1650,5683,2,3,0,2003,0,98053,47.683,-122.035
3353404510,07/01/2015,305000,2,1,1960,186872,1,4,0,1936,0,98001,47.2681,-122.267
6064800550,02/08/2014,247800,3,2,1580,2170,2,3,0,2003,0,98118,47.5418,-122.289
1786630160,11/07/2014,344200,4,2,2490,5812,2,3,0,2000,0,98042,47.3875,-122.155
3709500140,23/06/2014,459950,4,2,2000,6107,2,3,0,2003,0,98011,47.7557,-122.221
7942300070,15/09/2014,229900,4,1,1550,9899,1,4,0,1967,0,98030,47.3583,-122.183
7525300240,19/02/2015,750000,4,2,2820,9602,1,3,870,1974,0,98008,47.5881,-122.113
3579000800,24/10/2014,509000,4,2,2600,9355,1,3,760,1983,0,98028,47.7446,-122.249
3577000116,25/03/2015,680000,4,1,2200,12137,1,4,560,1956,0,98028,47.7473,-122.261
5490210320,27/06/2014,661500,5,2,2500,7200,1,4,1010,1977,0,98052,47.6964,-122.12
3259400030,25/11/2014,370000,2,1,1270,1399,3,3,0,2000,0,98136,47.5552,-122.381
3134100162,17/07/2014,785000,4,2,2900,17400,1,4,490,1978,0,98052,47.6431,-122.108
9277700075,18/08/2014,355000,2,1,840,6720,1,3,0,1952,0,98116,47.5707,-122.396
1172000135,31/07/2014,446000,4,2,1940,6350,1,4,970,1951,0,98103,47.6948,-122.357
1025059094,28/01/2015,830000,5,3,3490,21780,2,3,0,1996,0,98052,47.6707,-122.144
6705900070,28/10/2014,324000,3,2,1940,8347,2,3,0,1990,0,98042,47.3654,-122.164
9522400350,08/10/2014,500000,4,2,2490,23478,2,3,0,1981,0,98072,47.7547,-122.094
650000030,17/10/2014,745000,3,1,1390,9112,1,4,0,1951,0,98004,47.6071,-122.197
8712100435,10/11/2014,1197000,4,2,3940,4407,2,4,1320,1921,0,98112,47.6374,-122.299
1530900560,15/12/2014,385000,2,2,1760,3710,1,3,630,1988,0,98072,47.7335,-122.16
6868200060,11/12/2014,565000,3,2,2560,8040,1,3,1050,1958,0,98125,47.7124,-122.303
7767400060,19/11/2014,465000,4,2,2300,7314,1,4,880,1979,0,98133,47.7671,-122.33
820000012,27/08/2014,401000,3,3,1770,1977,3,3,0,2001,0,98125,47.7186,-122.314
3308030060,19/06/2014,385000,3,1,2310,11200,1,4,680,1978,0,98030,47.3637,-122.21
9485750240,17/10/2014,395000,3,2,2310,4930,2,4,0,1989,0,98055,47.4512,-122.208
3826000550,14/04/2015,245000,5,1,2000,8100,1,3,0,1946,0,98168,47.4945,-122.304
7960100075,25/03/2015,500000,3,2,1540,3600,1,3,650,1994,0,98122,47.6103,-122.296
7461400400,03/11/2014,334000,5,1,2590,6720,1,4,840,1979,0,98055,47.435,-122.192
6206100030,01/05/2015,550000,3,1,980,10960,1,4,0,1953,0,98005,47.5908,-122.173
7888300340,24/11/2014,216000,3,1,1730,7950,1,4,550,1961,0,98198,47.3644,-122.312
1180000885,30/10/2014,340500,3,2,3070,5871,3,4,560,1928,0,98178,47.5007,-122.223
1081330060,13/08/2014,375000,4,2,2100,12738,2,4,0,1975,0,98059,47.4698,-122.118
9536600105,09/01/2015,600000,3,2,2080,16740,1,3,500,1966,0,98198,47.3632,-122.324
2783100160,15/05/2014,375000,4,1,1890,8000,1,4,640,1960,0,98133,47.7576,-122.333
9297301505,09/05/2014,536500,4,1,2000,4000,1,5,550,1926,0,98126,47.5659,-122.375
5561300340,24/09/2014,599900,3,3,3030,35123,2,4,1270,1984,0,98027,47.4694,-122.006
1794500695,04/03/2015,750000,2,1,1110,3600,1,5,0,1904,0,98119,47.6382,-122.359
2797500030,11/02/2015,355000,3,1,1650,10075,1,3,480,1955,0,98177,47.7695,-122.359
9214400125,01/07/2014,590000,3,2,1410,6413,1,4,500,1947,0,98115,47.6826,-122.298
6821101895,07/05/2015,680000,2,1,2140,6000,1,4,1070,1946,0,98199,47.651,-122.399
8079040140,06/10/2014,429000,3,2,1860,11122,2,3,0,1994,0,98059,47.5062,-122.151
7518507580,02/05/2015,581000,2,1,1170,4080,1,4,0,1909,0,98117,47.6784,-122.386
3863800030,31/03/2015,463800,3,1,980,7770,1,4,0,1968,0,98033,47.6923,-122.201
3303850390,12/12/2014,2983000,5,5,7400,18898,2,3,1110,2001,0,98006,47.5431,-122.112
7128300060,07/07/2014,443000,5,1,1650,3000,1,3,0,1902,0,98144,47.5955,-122.306
104510340,25/09/2014,276200,3,2,1480,7210,1,3,300,1986,0,98023,47.3124,-122.351
114101505,23/04/2015,630000,5,3,4060,8309,2,3,1100,2001,0,98028,47.757,-122.228
1928300350,22/12/2014,570000,3,1,1370,3300,2,5,0,1927,0,98105,47.6714,-122.32
1370800560,13/10/2014,979700,4,2,2480,6000,2,3,100,1929,0,98199,47.6392,-122.406
8825900310,11/12/2014,730000,4,2,2030,4080,1,4,300,1921,0,98115,47.6753,-122.311
4167700240,04/12/2014,268450,5,2,2200,9600,1,4,1100,1963,0,98023,47.3263,-122.364
2138800060,04/03/2015,490000,3,1,1770,7508,1,3,500,1962,0,98133,47.7354,-122.343
579002220,27/08/2014,808000,3,2,2550,6240,1,5,800,1957,0,98117,47.6992,-122.387
9144300060,30/04/2015,350000,3,1,1250,9786,1,4,0,1969,0,98072,47.7622,-122.163
4441300416,28/10/2014,695000,4,1,2390,5880,1,3,1000,1957,0,98117,47.6956,-122.399
3225069301,12/06/2014,1228000,4,2,5730,44947,2,3,1450,1991,0,98074,47.6052,-122.064
6620400400,13/08/2014,309950,1,1,1120,11800,1,3,0,1950,0,98168,47.5123,-122.331
3361402041,30/10/2014,134000,3,1,1270,8508,1,4,620,1942,0,98168,47.4961,-122.322
1150000340,18/11/2014,645500,4,2,2390,9638,2,3,0,1988,0,98029,47.5598,-122.018
7015200800,09/03/2015,750000,3,2,1760,5488,1,3,220,1927,0,98119,47.6479,-122.367
5316100106,10/10/2014,1399000,3,2,2560,3600,2,3,450,1967,2003,98112,47.632,-122.279
3102700160,25/09/2014,344900,4,1,1820,7700,1,4,720,1955,0,98177,47.7545,-122.357
8129700565,08/10/2014,601450,2,3,1840,1500,3,3,0,2001,0,98103,47.6595,-122.354
9839300125,07/01/2015,575000,4,2,1810,4400,2,3,110,1909,0,98122,47.6132,-122.292
2011400710,21/05/2014,405000,3,1,2470,9620,1,4,900,1962,0,98198,47.3996,-122.32
1522700060,24/06/2014,518000,4,2,2520,14021,2,3,0,1999,0,98019,47.7344,-121.957
7568700135,17/07/2014,265000,2,1,1600,7936,1,3,0,1947,0,98155,47.7411,-122.322
8651411070,25/09/2014,180000,3,1,1280,4875,1,5,0,1969,0,98042,47.3686,-122.081
2616700520,18/03/2015,285000,3,2,1590,9736,2,3,0,1985,0,98001,47.33,-122.278
4415600030,16/03/2015,433000,3,2,2000,7200,1,3,1000,1954,2014,98166,47.4531,-122.352
1072000260,23/02/2015,399000,3,1,1780,11440,1,3,430,1977,0,98059,47.474,-122.139
8045000340,02/08/2014,565000,3,2,1700,7210,2,5,0,1966,0,98052,47.6688,-122.161
42000127,24/02/2015,406500,3,1,1970,10080,1,3,0,1966,0,98168,47.4703,-122.276
2205500335,07/08/2014,420000,4,1,1940,11500,1,4,850,1955,0,98006,47.5774,-122.147
1814800060,20/02/2015,965000,4,3,3290,5559,1,3,1000,1906,2004,98103,47.6788,-122.346
3885804260,24/10/2014,1375000,4,3,3500,9523,2,3,1040,1996,0,98033,47.6848,-122.208
9264920270,07/10/2014,353950,5,2,3260,7969,2,4,0,1982,0,98023,47.314,-122.344
1778350160,10/07/2014,847700,5,3,4230,10260,2,3,370,1996,0,98027,47.5503,-122.081
623049185,02/07/2014,185000,5,1,1590,6700,1,3,500,1942,0,98146,47.5075,-122.35
1180002735,19/11/2014,269000,2,1,1010,6000,1,4,0,1923,0,98178,47.498,-122.222
3876313100,24/12/2014,422800,3,1,1820,8400,1,3,480,1976,0,98072,47.734,-122.17
826000295,15/12/2014,379950,2,1,870,7500,1,3,0,1947,0,98136,47.5465,-122.384
3876311860,26/12/2014,525000,3,2,1620,7800,1,3,420,1969,0,98034,47.7288,-122.171
2224079050,18/07/2014,810000,4,3,3980,209523,2,3,0,2006,0,98024,47.5574,-121.89
8945000260,22/07/2014,209950,4,1,1630,8400,1,3,0,1962,0,98023,47.3052,-122.362
2768301182,04/12/2014,439950,3,2,1230,1613,2,3,220,2003,0,98107,47.6661,-122.37
1827200135,23/05/2014,554820,4,2,3510,12905,1,3,1300,1965,1982,98166,47.4466,-122.36
4307300520,23/04/2015,359000,4,2,2160,4500,2,3,0,2002,0,98056,47.4819,-122.182
6632900354,10/09/2014,242500,3,1,1020,5870,1,3,0,1941,0,98155,47.741,-122.314
9540100060,26/09/2014,330000,3,1,1590,9417,1,4,0,1954,0,98177,47.7617,-122.36
2424059116,05/11/2014,740000,3,2,3440,44374,2,4,1250,1979,0,98006,47.547,-122.111
7600125,18/12/2014,630000,5,1,3020,4800,2,3,0,1901,0,98122,47.6025,-122.313
579003645,15/08/2014,750000,3,1,2280,7800,1,4,920,1941,0,98117,47.6985,-122.387
3224600340,13/10/2014,695000,4,2,2790,6540,2,3,0,1999,0,98074,47.6087,-122.016
7129800036,14/01/2015,109000,2,0,580,6900,1,3,0,1941,0,98118,47.5135,-122.262
3294700421,25/02/2015,389000,3,1,2030,10075,1,5,950,1961,0,98055,47.4713,-122.197
6746700565,23/10/2014,447000,2,1,850,2700,1,5,0,1924,0,98105,47.6684,-122.316
742000060,30/12/2014,1200000,3,2,2480,13310,1,2,0,1955,0,98052,47.6759,-122.114
626059155,10/12/2014,315000,3,1,1010,12000,1,4,0,1977,0,98011,47.77,-122.207
1150000200,14/04/2015,640000,3,2,2420,8244,2,3,0,1988,0,98029,47.5595,-122.019
1592000640,19/11/2014,570000,3,2,2180,9246,2,3,0,1984,0,98074,47.6215,-122.031
3123039171,05/08/2014,495000,3,2,1830,208216,2,3,0,1997,0,98070,47.4377,-122.464
3876312010,03/06/2014,449500,5,2,2040,7488,1,4,840,1969,0,98034,47.7289,-122.172
5364200695,17/03/2015,1084500,4,2,2640,5000,2,3,800,1943,2004,98105,47.6619,-122.275
7979900806,11/03/2015,294950,2,1,1060,7868,1,3,0,1952,0,98155,47.7414,-122.295
8643200060,23/09/2014,170500,3,1,1640,13939,1,3,600,1960,0,98198,47.3947,-122.313
7972602080,08/12/2014,312000,4,1,1190,7620,1,3,0,1926,0,98106,47.5281,-122.348
7212650200,27/10/2014,350000,3,2,2180,15484,1,3,0,1992,0,98003,47.2688,-122.309
8079100140,28/07/2014,690000,4,2,2120,8448,2,4,0,1989,0,98029,47.5654,-122.01
8091800140,10/06/2014,375000,4,2,2210,9427,2,3,0,1999,0,98148,47.4323,-122.327
7214720510,06/08/2014,575000,4,2,2510,47044,2,3,0,1987,0,98077,47.7699,-122.085
9346920260,04/06/2014,646000,4,2,2500,8500,1,4,900,1978,0,98006,47.5615,-122.131
3750603471,27/03/2015,239950,3,2,1560,4800,2,4,0,1974,0,98001,47.2653,-122.285
3438502501,29/07/2014,400000,5,2,2510,7525,1,4,800,1929,0,98106,47.5422,-122.359
1775500310,21/01/2015,455000,4,1,3060,94089,1,3,0,1958,0,98072,47.744,-122.087
1796380310,04/09/2014,240000,3,2,1310,8069,1,3,0,1990,0,98042,47.3694,-122.083
1118000320,08/05/2015,3400000,4,4,4260,11765,2,3,980,1939,2010,98112,47.638,-122.288
3362401000,01/07/2014,695000,3,2,2500,4080,1,5,820,1922,0,98103,47.6813,-122.346
7454000990,24/09/2014,304950,2,1,670,6720,1,5,0,1942,0,98126,47.5151,-122.372
5244800125,05/08/2014,650000,3,1,1840,2310,1,4,700,1914,0,98109,47.6462,-122.351
789000520,15/07/2014,402500,3,1,1480,2211,2,3,0,1995,0,98103,47.6966,-122.35
7852000340,25/06/2014,482000,3,2,2420,7307,2,3,0,1998,0,98065,47.5361,-121.871
8827900560,31/10/2014,655000,3,2,1820,4480,1,5,700,1923,0,98105,47.6717,-122.295
2768000390,26/09/2014,577000,5,2,1940,5000,2,5,0,1951,0,98107,47.6704,-122.362
2475200370,20/10/2014,350000,3,2,1630,5996,2,3,0,1986,0,98055,47.4738,-122.19
8731981940,08/09/2014,415000,4,2,2520,8000,1,3,840,1970,0,98023,47.3202,-122.383
3626079032,30/07/2014,396400,4,2,2120,215186,2,2,0,1983,0,98014,47.701,-121.857
6646200710,09/04/2015,654300,3,2,2490,8582,2,3,0,2000,0,98074,47.625,-122.042
7167000060,24/11/2014,774950,4,2,3410,179419,2,3,0,2004,0,98010,47.3602,-121.986
5249802085,02/09/2014,855000,4,2,2380,10800,2,3,0,1925,0,98118,47.5682,-122.275
3528900060,26/06/2014,1145000,3,2,2490,4000,2,5,820,1918,0,98109,47.6403,-122.35
6056100295,30/05/2014,330000,2,2,1240,1546,2,3,0,2007,0,98108,47.5634,-122.298
9392200030,23/09/2014,290000,4,2,1900,10950,1,4,500,1959,0,98032,47.3582,-122.284
936000055,19/11/2014,519500,3,3,2390,19454,1,3,0,2008,0,98166,47.4545,-122.336
3840700560,14/08/2014,450000,3,1,1810,12600,1,3,410,1977,0,98034,47.7143,-122.233
333100295,24/11/2014,3120000,3,3,4490,56609,2,3,0,1993,0,98034,47.6997,-122.24
133000127,23/06/2014,265000,3,1,1620,9450,1,3,0,1928,0,98168,47.5136,-122.313
4221970060,06/05/2015,359000,4,2,2640,7883,2,3,0,1990,0,98092,47.3124,-122.188
1732800310,02/03/2015,2000000,4,3,2870,4500,2,3,360,2012,0,98119,47.6291,-122.363
2025069037,10/02/2015,1050000,4,2,3250,48037,1,3,1220,1985,0,98074,47.6326,-122.07
2516000486,01/07/2014,402500,2,1,800,2280,1,5,0,1946,0,98107,47.6588,-122.362
4037400070,25/08/2014,450000,3,1,1360,5445,1,4,0,1957,0,98008,47.6071,-122.123
3375300370,06/03/2015,262500,5,2,1950,8086,1,3,820,1980,0,98003,47.3179,-122.331
1682500240,25/02/2015,285000,4,2,1970,7200,2,3,0,1979,0,98092,47.3132,-122.182
6806100340,04/03/2015,290000,3,2,2020,4861,2,3,0,2005,0,98058,47.4659,-122.144
8682281070,07/08/2014,752500,2,2,2280,6230,1,3,0,2005,0,98053,47.7065,-122.013
8691330260,08/12/2014,820000,4,2,3540,13515,2,3,0,1998,0,98075,47.5945,-121.982
869700140,11/08/2014,292000,3,2,1560,2740,2,3,0,1999,0,98059,47.4909,-122.154
7221400320,03/10/2014,213000,2,1,750,6089,1,3,0,1937,0,98055,47.475,-122.199
7454001125,17/11/2014,400000,4,3,2240,7035,2,3,0,1942,1993,98146,47.5124,-122.374
7129304375,14/07/2014,202000,1,0,590,5650,1,3,0,1944,0,98118,47.5181,-122.267
203100435,18/09/2014,484000,1,0,690,23244,1,4,0,1948,0,98053,47.6429,-121.955
6189200260,04/05/2015,617450,3,2,1580,14398,1,3,500,1981,0,98005,47.6328,-122.174
1430800162,14/01/2015,250000,3,1,1040,8000,1,4,0,1956,0,98166,47.4711,-122.35
2570300240,29/05/2014,405000,5,1,1880,10000,1,3,920,1963,0,98034,47.7182,-122.201
3294700320,31/03/2015,325000,2,1,1070,8750,1,3,0,1951,0,98055,47.4734,-122.198
2976800700,22/05/2014,301350,3,3,1860,7440,1,5,820,1954,0,98178,47.5035,-122.255
7625704340,03/03/2015,425000,2,1,1550,7800,1,3,500,1940,0,98136,47.5436,-122.39
9238900390,05/09/2014,460000,3,1,1860,6360,1,3,390,1954,0,98136,47.5327,-122.392
4139430310,19/04/2015,938000,3,2,3090,10940,2,3,0,1992,0,98006,47.5492,-122.119
1402630270,29/07/2014,348000,3,1,1720,8867,1,3,400,1985,0,98058,47.44,-122.136
3735901600,06/06/2014,435000,2,1,1260,4080,1,5,0,1926,0,98115,47.687,-122.32
739500270,13/11/2014,227950,3,1,1120,11430,1,4,0,1963,0,98031,47.4105,-122.194
3566800125,30/03/2015,425000,2,1,1250,5880,1,3,350,1948,0,98117,47.6908,-122.391
2886200070,02/06/2014,550000,3,2,1810,4064,1,3,0,1925,0,98103,47.6859,-122.339
3529300060,21/07/2014,347500,3,2,1890,7053,2,4,0,1992,0,98031,47.3967,-122.183
3085001610,30/09/2014,397000,4,1,2020,6000,1,3,400,1959,0,98144,47.577,-122.302
9414500200,02/06/2014,410000,4,1,1790,11875,1,4,300,1969,0,98027,47.522,-122.047
8651611230,11/07/2014,780000,3,3,3190,6776,2,3,0,1998,0,98074,47.6348,-122.064
8712100350,09/09/2014,1350000,4,3,3030,5164,1,5,330,1925,0,98112,47.6394,-122.299
7202350310,28/10/2014,476000,3,2,1630,3070,2,3,0,2004,0,98053,47.6785,-122.03
1326059070,08/07/2014,390000,3,1,1180,16552,1,4,0,1967,0,98072,47.7426,-122.116
1311900240,30/12/2014,226500,3,2,1560,7000,1,4,0,1968,0,98001,47.3355,-122.284
7518503490,31/07/2014,495000,3,2,1340,2550,2,3,0,1984,0,98117,47.6793,-122.38
6669200200,19/03/2015,1500000,5,3,2590,11500,1,4,0,1968,0,98040,47.545,-122.229
3438501860,22/04/2015,385000,3,1,1020,5950,1,3,140,1950,0,98106,47.5436,-122.357
7852170570,09/03/2015,535950,3,2,2370,5344,2,3,0,2003,0,98065,47.54,-121.863
9290850060,22/10/2014,910000,4,2,3170,32430,2,3,0,1989,0,98053,47.6903,-122.056
4206901505,26/03/2015,465000,2,1,1120,4000,1,3,0,1926,0,98105,47.6567,-122.327
6600220550,26/06/2014,495000,3,1,1440,11787,1,3,0,1983,0,98074,47.6276,-122.033
8699100160,10/02/2015,250000,4,2,2170,5404,1,5,700,1920,0,98002,47.3046,-122.22
1068000520,06/05/2014,1225000,4,2,3490,6906,2,4,1210,1928,0,98199,47.6424,-122.407
2558610070,17/02/2015,400000,4,2,1970,8941,2,3,0,1973,0,98034,47.7223,-122.172
1829300270,21/08/2014,715000,4,2,2780,13521,2,3,0,1987,0,98074,47.6374,-122.042
7212650240,23/02/2015,342000,3,2,2250,7757,1,3,0,1992,0,98003,47.2684,-122.308
3205200240,30/04/2015,420000,4,1,1340,8400,1,5,0,1967,0,98056,47.5382,-122.173
1682000350,08/07/2014,148226,3,1,1400,7360,1,4,0,1968,0,98092,47.3123,-122.186
7229900885,03/11/2014,313000,3,1,1510,10369,1,4,500,1968,0,98059,47.4808,-122.099
7888000400,03/06/2014,150000,3,1,1320,8220,1,3,0,1959,0,98198,47.3697,-122.309
523049195,22/05/2014,150000,2,1,820,10270,1,3,0,1954,0,98168,47.5119,-122.329
1423400160,18/06/2014,230000,2,1,1080,9435,1,3,0,1958,0,98058,47.459,-122.181
1766600075,02/09/2014,389100,2,1,840,5400,1,4,0,1948,0,98118,47.5489,-122.271
1088020070,16/12/2014,645000,4,2,2070,8720,1,5,710,1974,0,98033,47.6678,-122.182
7893200486,02/03/2015,310000,3,1,1520,6500,1,3,530,1958,0,98198,47.4164,-122.332
8929000060,04/10/2014,351358,2,1,1210,1189,2,3,0,2014,0,98029,47.5526,-121.998
8146200070,10/03/2015,1700000,5,2,3810,9360,2,3,0,2014,0,98004,47.6039,-122.194
624069050,07/04/2015,1565000,4,3,5370,323215,2,3,0,2002,0,98075,47.6003,-122.076
5318100935,20/10/2014,850000,3,2,1540,3600,2,3,0,1900,1988,98112,47.6343,-122.283
1313300340,14/05/2014,470000,4,2,2310,14023,2,3,0,1991,0,98019,47.7351,-121.964
8032700070,18/11/2014,770000,3,2,1870,1900,3,3,0,2008,0,98103,47.6537,-122.34
1072000240,24/06/2014,366000,3,1,1840,11440,1,4,500,1977,0,98059,47.474,-122.14
3904920390,10/07/2014,545000,3,2,2060,7184,2,3,0,1987,0,98029,47.567,-122.012
7345200400,09/09/2014,205000,3,1,1010,8800,1,4,0,1968,0,98002,47.2761,-122.208
923000270,08/05/2014,405000,2,1,1020,8155,1,4,0,1948,0,98177,47.7257,-122.361
7016310270,10/04/2015,467000,4,2,2220,7210,1,3,950,1973,0,98011,47.7428,-122.183
3650100105,26/09/2014,392500,2,1,1050,4125,1,4,0,1909,0,98144,47.5736,-122.307
3761100240,27/10/2014,901000,4,2,3030,18400,1,3,670,1973,0,98034,47.7019,-122.243
2126049277,03/12/2014,500000,3,1,1800,7199,1,3,500,1972,0,98125,47.7264,-122.307
253600160,30/05/2014,384950,3,2,1860,3690,2,3,0,2000,0,98028,47.776,-122.239
1623069046,12/03/2015,1700000,4,3,4070,336283,2,3,0,2006,0,98027,47.478,-122.038
9235900030,17/07/2014,245000,2,1,860,6120,1,3,0,1948,0,98155,47.7503,-122.328
5451200370,09/02/2015,1165000,4,2,3080,10487,2,4,0,1968,0,98040,47.5344,-122.224
7338000270,21/04/2015,184500,3,1,1280,3640,2,3,0,1983,0,98002,47.334,-122.214
2115720270,14/04/2015,269000,2,2,1540,5000,1,3,0,1986,0,98023,47.319,-122.394
11200070,21/07/2014,570000,3,2,1530,3296,2,3,0,1998,0,98007,47.6181,-122.138
8732300060,12/05/2014,850000,4,1,2350,11914,1,4,0,1961,0,98040,47.5392,-122.228
8651410240,02/02/2015,209000,3,1,920,5200,1,4,0,1969,0,98042,47.3647,-122.082
3342102220,06/08/2014,327000,4,1,1840,5100,1,4,0,1933,0,98056,47.5209,-122.205
7663700783,13/06/2014,369500,3,1,1650,9957,1,4,550,1961,0,98125,47.7303,-122.298
9477201370,26/02/2015,440000,3,1,1760,8025,1,4,530,1976,0,98034,47.7287,-122.192
1923000370,12/05/2014,947500,4,2,3290,12329,1,4,0,1968,0,98040,47.5639,-122.216
6841700070,17/03/2015,510000,2,1,1270,4500,1,4,0,1919,0,98122,47.6059,-122.295
3293700105,28/04/2015,385000,3,2,1600,10318,1,3,670,1941,0,98133,47.7466,-122.347
8001450060,20/08/2014,370000,5,3,2670,9920,1,3,1270,1990,0,98001,47.3211,-122.277
2877104316,01/12/2014,660000,4,1,1960,4500,1,3,0,1922,0,98117,47.6797,-122.359
1522039105,15/01/2015,729000,3,4,3300,308080,2,4,780,1976,0,98070,47.3979,-122.416
924069190,19/08/2014,440000,3,1,2000,11880,2,3,0,1979,0,98075,47.5882,-122.052
